CustomerID,Country,State,City,Lat Long,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,CLTV,Churn Reason,Cluster,Segment
5564-NEMQO,United States,California,Thermal,"33.53604, -116.119222",Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,1,4902,Network reliability,0,Budget Customers
9063-ZGTUY,United States,California,Adelanto,"34.667815, -117.536183",Female,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,1,4221,Don't know,0,Budget Customers
2957-LOLHO,United States,California,Apple Valley,"34.55082, -117.122396",Male,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,1,2887,Don't know,1,At-Risk New
7752-XUSCI,United States,California,Crestline,"34.248061, -117.29028",Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,1,4105,Don't know,2,Loyal High-Value
4110-PFEUZ,United States,California,Daggett,"34.875144, -116.821698",Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,1,2792,Competitor had better devices,1,At-Risk New
0256-LTHVJ,United States,California,Ludlow,"34.702766, -116.093376",Female,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,1,5201,Competitor had better devices,0,Budget Customers
0880-TKATG,United States,California,Lucerne Valley,"34.508417, -116.856103",Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,1,4417,Competitor had better devices,1,At-Risk New
3811-VBYBZ,United States,California,Lytle Creek,"34.238162, -117.534306",Male,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,1,2031,Competitor had better devices,1,At-Risk New
4640-UHDOS,United States,California,Phelan,"34.441123, -117.537886",Female,No,Yes,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,1,4498,Competitor had better devices,0,Budget Customers
3583-EKAPL,United States,California,Redlands,"34.003243, -117.138286",Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,Yes,1,4877,Competitor had better devices,0,Budget Customers
9399-APLBT,United States,California,Rialto,"34.156758, -117.404686",Female,No,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,5980,Competitor had better devices,0,Budget Customers
2359-KMGLI,United States,California,Running Springs,"34.186211, -117.07683",Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,1,4418,Competitor had better devices,1,At-Risk New
0306-JAELE,United States,California,Tecopa,"35.824572, -116.274755",Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,1,4192,Competitor had better devices,1,At-Risk New
6227-HWPWX,United States,California,Victorville,"34.486835, -117.362274",Female,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,1,5671,Competitor had better devices,0,Budget Customers
0447-BEMNG,United States,California,Wrightwood,"34.358321, -117.618263",Female,No,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,Yes,1,4926,Price too high,0,Budget Customers
5949-XIKAE,United States,California,San Bernardino,"34.105935, -117.2914",Female,No,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,1,2879,Product dissatisfaction,1,At-Risk New
8372-JUXUI,United States,California,San Bernardino,"34.106922, -117.297553",Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,2814,Service dissatisfaction,1,At-Risk New
0388-EOPEX,United States,California,Riverside,"33.890046, -117.455583",Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,4263,Lack of self-service on Website,1,At-Risk New
8205-OTCHB,United States,California,Riverside,"33.930931, -117.361788",Male,No,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,1,3099,Network reliability,1,At-Risk New
6235-VDHOM,United States,California,Riverside,"34.004379, -117.447864",Female,Yes,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,1,4099,Limited range of services,0,Budget Customers
7783-YKGDV,United States,California,March Air Reserve Base,"33.888323, -117.277533",Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1,2538,Lack of affordable download/upload speed,1,At-Risk New
5609-CEBID,United States,California,Hemet,"33.644585, -116.871544",Female,Yes,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1,2666,Long distance charges,1,At-Risk New
7218-HKQFK,United States,California,Homeland,"33.761894, -117.120868",Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,1,3715,Don't know,1,At-Risk New
4636-QRJKY,United States,California,Idyllwild,"33.755039, -116.741796",Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,1,5032,Price too high,0,Budget Customers
5956-VKDTT,United States,California,Moreno Valley,"33.970661, -117.255039",Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,5273,Product dissatisfaction,0,Budget Customers
9412-GHEEC,United States,California,Murrieta,"33.581045, -117.14719",Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,1,3492,Service dissatisfaction,2,Loyal High-Value
0257-ZESQC,United States,California,Perris,"33.828289, -117.201666",Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,4517,Lack of self-service on Website,0,Budget Customers
6825-UYPFK,United States,California,Sun City,"33.707483, -117.200006",Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1,2115,Network reliability,1,At-Risk New
8397-MVTAZ,United States,California,Sun City,"33.69887, -117.25071",Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,1,2568,Don't know,1,At-Risk New
9282-IZGQK,United States,California,Irvine,"33.643095, -117.810896",Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,5679,Don't know,0,Budget Customers
1342-JPNKI,United States,California,Lake Forest,"33.644849, -117.684254",Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,1,2966,Don't know,1,At-Risk New
2817-NTQDO,United States,California,Huntington Beach,"33.666301, -117.969501",Male,No,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,1,4856,Poor expertise of online support,0,Budget Customers
6986-IJDHX,United States,California,Huntington Beach,"33.679659, -118.016195",Male,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,Yes,1,3364,Poor expertise of phone support,1,At-Risk New
5301-GAUUY,United States,California,Newport Beach,"33.601309, -117.902304",Male,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,1,5974,Competitor had better devices,0,Budget Customers
0939-YAPAF,United States,California,Santa Ana,"33.748478, -117.858918",Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes,1,2744,Competitor offered higher download speeds,1,At-Risk New
4710-FDUIZ,United States,California,Santa Ana,"33.714829, -117.872941",Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,Yes,1,5170,Competitor offered more data,2,Loyal High-Value
1218-VKFPE,United States,California,Anaheim,"33.830209, -117.906099",Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55,Yes,1,3535,Competitor made better offer,1,At-Risk New
3627-FHKBK,United States,California,Anaheim,"33.83796, -117.870494",Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,Yes,1,3244,Competitor had better devices,1,At-Risk New
2865-TCHJW,United States,California,Anaheim,"33.848733, -117.788357",Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,Yes,1,5808,Competitor had better devices,0,Budget Customers
5192-EBGOV,United States,California,Brea,"33.924143, -117.79387",Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes,1,4880,Competitor offered higher download speeds,0,Budget Customers
0719-SYFRB,United States,California,Norco,"33.925833, -117.559639",Female,No,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,Yes,1,5670,Competitor offered higher download speeds,0,Budget Customers
3419-SNJJD,United States,California,Yorba Linda,"33.884073, -117.732197",Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,Yes,1,4196,Competitor offered higher download speeds,2,Loyal High-Value
6543-CPZMK,United States,California,Ventura,"34.360261, -119.306383",Male,No,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,Yes,1,2573,Competitor offered more data,1,At-Risk New
4765-OXPPD,United States,California,Ventura,"34.279221, -119.221437",Female,No,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,Yes,1,3983,Competitor offered more data,1,At-Risk New
1009-IRMNA,United States,California,Port Hueneme,"34.110124, -119.100972",Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,Yes,1,4479,Competitor offered more data,0,Budget Customers
4554-YGZIH,United States,California,Summerland,"34.420998, -119.60137",Male,Yes,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,Yes,1,5059,Competitor made better offer,2,Loyal High-Value
5099-BAILX,United States,California,Santa Barbara,"34.419203, -119.710008",Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes,1,2728,Competitor made better offer,2,Loyal High-Value
7207-RMRDB,United States,California,Santa Barbara,"34.437945, -119.77191",Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,Yes,1,5720,Competitor had better devices,2,Loyal High-Value
4913-EHYUI,United States,California,Alpaugh,"35.869626, -119.498771",Male,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,Yes,1,6268,Competitor offered higher download speeds,2,Loyal High-Value
0195-IESCP,United States,California,Armona,"36.315979, -119.710852",Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,1,3573,Competitor offered more data,1,At-Risk New
4580-TMHJU,United States,California,Avenal,"35.916943, -120.129921",Female,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,Yes,1,2152,Don't know,1,At-Risk New
0970-ETWGE,United States,California,Bodfish,"35.523991, -118.400432",Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,Yes,1,4996,Competitor had better devices,0,Budget Customers
1626-ERCMM,United States,California,Camp Nelson,"36.057458, -118.591951",Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,Yes,1,5604,Competitor had better devices,0,Budget Customers
0887-HJGAR,United States,California,Coalinga,"36.186867, -120.387793",Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,1,2295,Competitor offered higher download speeds,1,At-Risk New
5644-PDMZC,United States,California,Delano,"35.772244, -119.209689",Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,Yes,1,2065,Competitor offered higher download speeds,1,At-Risk New
9576-ANLXO,United States,California,Earlimart,"35.858054, -119.305858",Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,Yes,1,2876,Competitor offered higher download speeds,1,At-Risk New
2024-BASKD,United States,California,Exeter,"36.301689, -119.018233",Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,Yes,1,3860,Competitor offered more data,1,At-Risk New
4160-AMJTL,United States,California,Fellows,"35.215731, -119.57013",Female,Yes,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,Yes,1,5432,Competitor offered more data,0,Budget Customers
4464-JCOLN,United States,California,Huron,"36.217864, -120.080117",Male,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,Yes,1,2362,Competitor offered more data,1,At-Risk New
5650-VDUDS,United States,California,Kernville,"35.852892, -118.397782",Female,No,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,Yes,1,2038,Competitor made better offer,1,At-Risk New
7538-GWHML,United States,California,Lemon Cove,"36.462671, -118.997291",Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,Yes,1,2323,Competitor made better offer,1,At-Risk New
3859-CVCET,United States,California,Lindsay,"36.205465, -119.085807",Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,Yes,1,2864,Competitor had better devices,1,At-Risk New
3276-HDUEG,United States,California,Maricopa,"34.737031, -119.460557",Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,Yes,1,4838,Competitor offered higher download speeds,0,Budget Customers
0823-HSCDJ,United States,California,Onyx,"35.676978, -118.101378",Male,Yes,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,1,5597,Competitor offered more data,0,Budget Customers
0822-GAVAP,United States,California,Posey,"35.861928, -118.636698",Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes,1,3146,Competitor made better offer,1,At-Risk New
1448-PWKYE,United States,California,Shafter,"35.490705, -119.286833",Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,Yes,1,2046,Competitor had better devices,1,At-Risk New
0067-DKWBL,United States,California,Tipton,"36.047414, -119.344304",Male,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,1,3475,Competitor had better devices,1,At-Risk New
2276-YDAVZ,United States,California,Wofford Heights,"35.690535, -118.552784",Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes,1,4965,Competitor offered higher download speeds,0,Budget Customers
5896-NPFWW,United States,California,Visalia,"36.37559, -119.211689",Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,1,3273,Competitor offered higher download speeds,1,At-Risk New
7133-VBDCG,United States,California,Bakersfield,"35.16207, -119.194488",Female,No,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,1,4535,Competitor offered higher download speeds,0,Budget Customers
1029-QFBEN,United States,California,San Luis Obispo,"35.236549, -120.727344",Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,Yes,1,3556,Competitor offered more data,1,At-Risk New
4952-YSOGZ,United States,California,Lompoc,"34.601055, -120.382917",Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,Yes,1,5640,Competitor offered more data,0,Budget Customers
1589-AGTLK,United States,California,Lompoc,"34.757477, -120.550507",Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,Yes,1,2450,Competitor offered more data,1,At-Risk New
5244-IRFIH,United States,California,Los Alamos,"34.758699, -120.275839",Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,1,4333,Competitor made better offer,2,Loyal High-Value
2684-EIWEO,United States,California,Oceano,"35.059695, -120.604741",Female,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,Yes,1,2482,Competitor made better offer,1,At-Risk New
6439-GTPCA,United States,California,Pismo Beach,"35.165668, -120.655842",Female,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,Yes,1,5269,Competitor had better devices,2,Loyal High-Value
5138-WVKYJ,United States,California,Mojave,"35.097323, -118.171288",Male,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Yes,1,3658,Competitor offered higher download speeds,1,At-Risk New
6683-VLCTZ,United States,California,Johannesburg,"35.363339, -117.637641",Male,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,Yes,1,5444,Competitor offered more data,0,Budget Customers
2189-WWOEW,United States,California,Keene,"35.214982, -118.59049",Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,Yes,1,3579,Don't know,1,At-Risk New
1894-IGFSG,United States,California,Lancaster,"34.712708, -117.889656",Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,Yes,1,3161,Competitor had better devices,1,At-Risk New
7379-POKDZ,United States,California,Lancaster,"34.741406, -118.38111",Male,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208.85,Yes,1,3038,Competitor had better devices,1,At-Risk New
0236-HFWSV,United States,California,Palmdale,"34.557711, -118.029441",Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,Yes,1,5264,Competitor offered higher download speeds,0,Budget Customers
3900-AQPHZ,United States,California,Pearblossom,"34.445239, -117.894868",Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes,1,4248,Competitor offered higher download speeds,0,Budget Customers
